"Run Date","Master BOL","House BOL","Voyage #","Bill Type","Carrier Code","IMO #","Vessel Name","Arrival Date","US Port of Unlading","US Port of Destination","Foreign Port of Lading","Foreign Port of Destination","Place of Receipt",Quantity,"Weight (kg)","Type of Service",Shipper,"Shipper Address",Consignee,"Consignee Address","Notify Party 1","Notify Party 1 Address","Notify Party 2","Notify Party 2 Address",Commodity,"Number of Containers","Marks & Numbers","Container Numbers","Seal Numbers"
2020-06-10,COSU6264211780,RLCLRSLAX2005253,102E,"House Bill",RLCL,9310238,"OOCL TOKYO",2020-06-09,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","40 PKG","18,976",,"DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG,SIHEUNG-SI.KY UNGGI-DO, KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604 0201ATTN HANJO KWON","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604 0201ATTN HANJO KWON",,,"BRASS ROD",1,"NO MARKS",TCLU3810390,13635950
2020-06-10,HDMUBUWB4999639,NWSNNWSC2005065,101E,"House Bill",NWSN,9293806,"CONTI CONTESSA",2020-06-09,"SAVANNAH, GEORGIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","38 CTN","19,483",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SIKY UNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",HMMU2038448,192438290
2020-06-08,HDMUBUWB5003861,NWSNNWSC2005138,021E,"House Bill",NWSN,9725122,"HYUNDAI MARS",2020-06-06,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","20 CTN","8,828","Pier to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745",,,"BRASS ROD",1,"NO MARKS",CAIU6638735,192393942
2020-06-08,HDMUBUWB5003940,NWSNNWSC2005140,021E,"House Bill",NWSN,9725122,"HYUNDAI MARS",2020-06-06,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","34 CTN","13,720","Pier to Pier","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",BMOU2903960,192393996
2020-06-08,HDMUBUWB5003940,,0021E,"Master Bill",HDMU,9725122,"HYUNDAI MARS",2020-06-06,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","45 PKG","19,072","Pier to Pier","NEW WORLD SHIPPING CO.,LTD","BOOYOUNG INDUSTRY SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (45 PACKAGE) CY / CY BRASS ROD BRASS BAR HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",BMOU2903960,192393996
2020-06-08,HDMUBUWB5003861,,0021E,"Master Bill",HDMU,9725122,"HYUNDAI MARS",2020-06-06,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","37 PKG","17,981","Pier to House","NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (37 PACKAGE) CY / DR BRASS ROD HS CODE : 7407.21 BRONZE BARS HS CODE : 7407.29 FREIGHT PREPAID",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",CAIU6638735,192393942
2020-06-04,HDMUBUWB4998315,,0094E,"Master Bill",HDMU,9295244,"COLOMBO EXPRESS",2020-06-03,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","83 PKG","39,502","Pier to Pier","U.N.I LINE CO.,LTD","#803 DONGKWANG GREEN TOWER, 406 KANGSEO-RO, KANGSEO-GU, SEOUL, KOREA","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024",,,"2CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (83 PACKAGES) CY / CY BRASS ROD FREIGHT COLLECT COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",2,"ALPINE METAL|SUPPLY|GUILDERLAND, NY|P.O NO :|87002515,|87002549|PKG NO : 1 - 83|FORM :|SIZE :|NET :|81,720LBS|GROSS :|87,070LBS|MADE IN KOREA",GCXU2151190|DFSU2832425,192394244|192394335
2020-06-04,HDMUBUWB4998315,HDMUBUWB4998315A,0094E,"House Bill",HDMU,9295244,"COLOMBO EXPRESS",2020-06-03,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","83 PKG","39,502","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI.KYUNGGI-DO, KOREA","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDING 19, BAY 5 2 VAN BUREN BLVD.GUILDERLAND,CTR. NY 12085","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDING 19, BAY 5 2 VAN BUREN BLVD.GUILDERLAND,CTR. NY 12085",,,"81,720LBS OF BRASS ROD P.O NO : 87002515, 87002549 H.S. CODE: 740721",2,"ALPINE METAL|SUPPLY|GUILDERLAND, NY|P.O NO :|87002515,|87002549|PKG NO : 1 - 83|FORM :|SIZE :|NET :|81,720LBS|GROSS :|87,070LBS|MADE IN KOREA",GCXU2151190|DFSU2832425,192394244|192394335
2020-06-03,SAFM597450644,MFSRUS008822,017W,"House Bill",MFSR,9332999,"MAERSK DENVER",2020-06-02,"NEWARK, NEW JERSEY",,"JAWAHARLAL NEHRU INDIA",,"NHAVA SHEVA INDIA","60 PKG","20,263","Pier to Pier","MEHTA TUBES LIMITED","CHAR RASTA NANAPONDHA TALUKA KAPRADA DIST VALSAD 396126 GUJARAT 396126 IN","BURNDY LLC","34 BERN DIBNER DRIVE LINCOLN NH 03251 LINCOLN NH 03251 US",,,,,"COPPER TUBE, BRASS ROD, COPPER TERMINAL ENDS .",1,"HS CODE 74111000, 85369090, 74072120|01 TO 60 PKGS",MRKU9865605,MLIN2848560
2020-06-01,ZIMUHFA4192444,,49E,"Regular Bill",ZIMU,9322334,"ZIM VANCOUVER",2020-05-31,"NEWARK, NEW JERSEY",,"HAIFA ISRAEL",,HAIFA,"119 PKG","65,816","Pier to House","FINKELSTEIN METALS LTD","HAZAIT ST.1 ALON TAVOR INDUSTRIAL ZONE, AFULA 1811102, ISRAEL","FINKELSTEIN METALS USA INC","2638 UNITED LANE ELK GROVE VILLAGE,IL 60007, UNITED STATES, CONTACT:DANI REICHLER","SIGMAI USA","209 W 38TH ST, SUITE 1211 NEW YORK, NY 10018 NEW YORK,10018,UNITED STATES,",,,"OF C360, BRASS ROD. H.S. CODE :7403.21 19,75 8 KG = 43,567 LB AS FOLLOWS: 14 PACKAGES 4 OF THEM IN BOXES O F C360, BRASS ROD. H.S. CODE :7403.21 7067KG + 10 PACKAGES OF C954, ALUMINUM BRONZE RODS . H.S. CODE 7407.29 4668KG + 19 PACKAGES OF C932, BRONZE RODS. H.S. CODE :7403.22 7824K G 19,711 KG = 43,463 LB OF C360 RND, BRASS ROD. H.S. CODE :7403.21 19,728 KG = 43,500 LB",3,"NO MARKS NO NUMBERS",TEMU4626359|DFSU1610505|ZIMU1037934,MLIL1311995|MLIL1312222|MLIL1318752
2020-05-30,HDMUBUWB5001031,NWSNNWSC2005105,020E,"House Bill",NWSN,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","37 CTN","15,962",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745",,,"BRASS ROD",1,"NO MARKS",HDMU2675047,192438329
2020-05-30,HDMUBUWB5000874,NWSNNWSC2005089,020E,"House Bill",NWSN,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","5 CTN","2,178",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",HDMU4770439,192382524
2020-05-30,HDMUBUWB5000874,NWSNNWSC2005092,020E,"House Bill",NWSN,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","3 PKG","1,547",,"BOOYOUNG INDUSTRY","9-1 KOJI-RI JEONGNAM-MYON HWASON G-SI KYOUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",HDMU4770439,192382524
2020-05-30,HDMUBUWB5001031,,0020E,"Master Bill",HDMU,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","37 CTN","15,962",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (37 CARTONS) CY / DR BRASS ROD HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",HDMU2675047,192438329
2020-05-30,HDMUBUWB5000874,,0020E,"Master Bill",HDMU,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","19 PKG","13,231",,"NEW WORLD SHIPPING CO.,LTD",,"USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (19 PACKAGE) CY / CY BRASS ROD BRASS BAR HS CODE : 7407.21 COPPER TUBE HS CODE : 7411.10",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",HDMU4770439,192382524
2020-05-30,HDMUBUWB5001380,NWSNNWSC2005086,020E,"House Bill",NWSN,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","15 CTN","6,266",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745",,,"BRASS ROD",1,"NO MARKS",HDMU2875467,192438575
2020-05-30,OOLU2638375230,DFDSTAO7037965,051E,"House Bill",DFDS,9472127,"COSCO FORTUNE",2020-05-29,"NEWARK, NEW JERSEY",,"QINGDAO CHINA (MAINLAND)",,QINGDAO,"187 CTN","2,261","House to House",,,,,,,,,"CAGE SMALL SET/LANTERN HANGER WIRE/BRASS ROD/ SKY HOOK/SNAP HOOK/UN WASHER/SUCTION CUP WIRE",1,N/M,OOCU7580489,OOLFZQ5949
2020-05-30,ONEYSELA48923900,DCCTDET20050076,020E,"House Bill",DCCT,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","3 PKG","1,072",,"DAECHANG CO LTD","1292 4 JEONGWANG DONG SIHEUNG SI KY UNGGI DO KOREA","DAECHANG LLOYDS INC","4482 BARRANCA PKWY STE 232 IRVINE C A 92604 USA","DAECHANG LLOYDS INC","4482 BARRANCA PKWY STE 232 IRVINE C A 92604 USA",,,"BRASS ROD 7407 21 0000",1,"NO MARKS",TEMU9048192,KRAE32851
2020-05-30,ONEYSELA48706800,,020E,"Master Bill",ONEY,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,PUSAN,"17 PKG","33,689","Container Yard",,,,,,,,,"17 PACKAGES OF BRASS ROD ASTM B16 10&249 12 C",2,"DELTA FAUCET COMPA NY MEMPHIS, TN P O NO B|NO FORM SIZE NET GROSS MADE I|KOREA",TCLU6806753|CRXU7506771,NOSEAL
2020-05-30,ONEYSELA48923900,,020E,"Master Bill",ONEY,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,PUSAN,"229 PKG","18,137",,"DONGSUE CONSOL CO., LTD.","9TH FL, CORYO DAEYUNGAK CENTER, 25- 5, 1-KA, CHUN SEOUL 04535 KR","BINEX LINE CORPORATION","19515 S. VERMONT AVENUE TORRANCE CA 90502 US","BINEX LINE CORPORATION","19515 S. VERMONT AVENUE TORRANCE CA 90502 US",,,"STAINLESS STEEL TUBE 7304 11 0000 BRASS ROD 7407 21 0000 PLASTIC INJECTION MOLD 8480 71 TEXTILE MACHINE SPARE PARTS 844839 SLITTER FELT PADS 5603 11 9000 CONTROLLER PARTS 8537 10 2090 INKJET MEDIA 4811 90 1090 MICRO MOTOR HANDPIECE SET 8467 290000 WOVEN FABRIC 5806 20 0000 WOVEN FABRIC 6115 94 0000 SCREW BOLTS 7318 15 9000 WOVEN FABRIC 6115 95 0000",1,"NO MARKS",TEMU9048192,KRAE32851
2020-05-30,HDMUBUWB5001380,,0020E,"Master Bill",HDMU,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","40 PKG","20,137",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (40 PACKAGES) CY / DR BRASS ROD HS CODE : 7407.21 HIGH SILICON BRONZE ROUND BAR HS CODE : 7407.29 BRONZE BARS",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",HDMU2875467,192438575
2020-05-25,HDMUBUWB4996463,HDMUBUWB4996463A,0016E,"House Bill",HDMU,9484924,"EXPRESS BERLIN",2020-05-24,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","41 PKG","19,792","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI.KYUNGGI-DO, KOREA","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDING 19, BAY 5 2 VAN BUREN BLVD.GUILDERLAND,CTR. NY 12085","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDING 19, BAY 5 2 VAN BUREN BLVD.GUILDERLAND,CTR. NY 12085",,,"40,698LBS OF BRASS ROD P.O NO : 87002533 H.S. CODE: 740721",1,"ALPINE METAL|SUPPLY|GUILDERLAND, NY|P.O NO :|87002533|PKG NO : 1 - 41|FORM :|SIZE :|NET :|40,698LBS|GROSS :|43,631LBS|MADE IN KOREA",KOCU2003936,192179889
2020-05-25,HDMUBUWB4996463,,0016E,"Master Bill",HDMU,9484924,"EXPRESS BERLIN",2020-05-24,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","41 PKG","19,792","Pier to Pier","U.N.I LINE CO.,LTD","#803 DONGKWANG GREEN TOWER, 406 KANGSEO-RO, KANGSEO-GU, SEOUL, KOREA","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (41 PACKAGES) CY / CY BRASS ROD FREIGHT COLLECT COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"ALPINE METAL|SUPPLY|GUILDERLAND, NY|P.O NO :|87002533|PKG NO : 1 - 41|FORM :|SIZE :|NET :|40,698LBS|GROSS :|43,631LBS|MADE IN KOREA",KOCU2003936,192179889
2020-05-23,HDMUBUWB4999339,NWSNNWSC2005054,075E,"House Bill",NWSN,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","68 CTN","18,708",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745",,,"BRASS ROD",1,"NO MARKS",TEMU1345553,192438282
2020-05-23,HDMUBUWB4999345,NWSNNWSC2005053,075E,"House Bill",NWSN,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","36 CTN","14,322",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745",,,"BRASS ROD",1,"NO MARKS",BEAU2034877,192438289
2020-05-23,ONEYSELA49288700,RLCLRSLGB2005120,075E,"House Bill",RLCL,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","44 PKG","18,617","Container Yard","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG,SIHEUNG-SI.KY UNGGI-DO, KOREA","PACIFIC METALS INTERNATIONAL LLC","13700 MARINA POINTE DR. 1720MARINA DEL REY CA 90292","PACIFIC METALS INTERNATIONAL LLC","13700 MARINA POINTE DR. 1720MARINA DEL REY CA 90292",,,"BRASS ROD",1,"NO MARKS",TCLU6866665,KRAE77958
2020-05-23,HDMUBUWB4999340,NWSNNWSC2005052,075E,"House Bill",NWSN,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","41 CTN","17,326",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745",,,"BRASS ROD",1,"NO MARKS",FCIU5355277,192394378
2020-05-23,HDMUBUWB4999358,NWSNNWSC2005066,075E,"House Bill",NWSN,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","33 CTN","13,455",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SIKY UNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745",,,"BRASS ROD",1,"NO MARKS",HDMU2567382,192438293
2020-05-23,HDMUBUWB4999366,NWSNNWSC2005068,075E,"House Bill",NWSN,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","17 CTN","6,931",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745",,,"BRASS ROD",1,"NO MARKS",KOCU2191406,192438282
2020-05-23,HDMUBUWB4999366,NWSNNWSC2005069,075E,"House Bill",NWSN,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","1 PKG",484,,"BOOYOUNG INDUSTRY","9-1 KOJI-RI JEONGNAM-MYON HWASON G-SI KYOUNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC","2211 HACIENDA BLVD STE. 214 HACIEND A HTS CA 91745 USA","LLOYDS PACIFIC INTERNATIONAL INC","2211 HACIENDA BLVD STE. 214 HACIEND A HTS CA 91745 USA",,,"BRASS ROD",1,"NO MARKS",KOCU2191406,192438282
2020-05-23,HDMUBUWB4999339,,0075E,"Master Bill",HDMU,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","68 CTN","18,708",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (68 CARTONS) CY / DR BRASS ROD HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",TEMU1345553,192438282
2020-05-23,HDMUBUWB4999345,,0075E,"Master Bill",HDMU,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","36 CTN","14,322",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (36 CARTONS) CY / DR BRASS ROD HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES ""COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES""",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",BEAU2034877,192438289
2020-05-23,HDMUBUWB4999340,,0075E,"Master Bill",HDMU,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","41 CTN","17,326",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (41 CARTONS) CY / DR BRASS ROD HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",FCIU5355277,192394378
2020-05-23,HDMUBUWB4999358,,0075E,"Master Bill",HDMU,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","39 PKG","16,433",,"NEW WORLD SHIPPING CO.,LTD","BOOYOUNG INDUSTRY SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (39 PACKAGES) CY / CY BRASS ROD BRASS BAR HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",HDMU2567382,192438293
2020-05-23,ONEYSELA48698400,,075E,"Master Bill",ONEY,9393321,"HYUNDAI SPLENDOR",2020-05-22,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,PUSAN,"18 PKG","33,365","Container Yard",,,,,,,,,"18 PACKAGES OF BRASS ROD ASTM B16 10&249 12 C",2,"DELTA FAUCET COMPA NY MEMPHIS, TN P O NO B|NO FORM SIZE NET GROSS MADE I|KOREA",TEXU0022246|CRTU7513237,NOSEAL|FULL
